Date,Adj Close,Volume,Return,,,,,,,,,,,,,,,,,,,,,
2015-06-19,434.920013,4495100,-0.010173199,,,,,,,,,,,,,,,,,,,,,
2015-06-22,436.290009,1823600,0.003149995,,,,,,,,,,,,,,,,,,,,,
2015-06-23,445.98999,3245000,0.022232874,,,,,,,,,,,,,,,,,,,,,
2015-06-24,440.839996,2620800,-0.011547331,,,,,,,,,,,,,,,,,,,,,
2015-06-25,440.100006,2237500,-0.001678591,,,,,,,,,,,,,,,,,,,,,
2015-06-26,438.100006,2624500,-0.004544422,,,,,,,,,,,,,,,,,,,,,
2015-06-29,429.859985,2753200,-0.018808539,,,,,,,,,,,,,,,,,,,,,
2015-06-30,434.089996,2596900,0.009840439,,,,,,,,,,,,,,,,,,,,,
2015-07-01,437.390015,1987100,0.007602154,,,,,,,,,,,,,,,,,,,,,
2015-07-02,437.709991,1343400,0.000731558,,,,,,,,,,,,,,,,,,,,,
2015-07-06,436.040009,1903200,-0.00381527,,,,,,,,,,,,,,,,,,,,,
2015-07-07,436.720001,3454200,0.001559472,,,,,,,,,,,,,,,,,,,,,
2015-07-08,429.700012,2383100,-0.016074347,,,,,,,,,,,,,,,,,,,,,
2015-07-09,434.390015,2271400,0.010914598,,,,,,,,,,,,,,,,,,,,,
2015-07-10,443.51001,2401000,0.020994946,,,,,,,,,,,,,,,,,,,,,
2015-07-13,455.570007,3956800,0.027192164,,,,,,,,,,,,,,,,,,,,,
2015-07-14,465.570007,4736200,0.021950523,,,,,,,,,,,,,,,,,,,,,
2015-07-15,461.190002,2987400,-0.009407833,,,,,,,,,,,,,,,,,,,,,
2015-07-16,475.480011,4095600,0.03098508,,,,,,,,,,,,,,,,,,,,,
2015-07-17,483.01001,4932200,0.015836626,,,,,,,,,,,,,,,,,,,,,
2015-07-20,488.100006,4752500,0.010538076,,,,,,,,,,,,,,,,,,,,,
2015-07-21,488,3181800,-0.000204888,,,,,,,,,,,,,,,,,,,,,
2015-07-22,488.269989,3114900,0.000553256,,,,,,,,,,,,,,,,,,,,,
2015-07-23,482.179993,9374400,-0.012472599,,,,,,,,,,,,,,,,,,,,,
2015-07-24,529.419983,21909400,0.097971692,,,,,,,,,,,,,,,,,,,,,
2015-07-27,531.409973,7491000,0.003758812,,,,,,,,,,,,,,,,,,,,,
2015-07-28,526.030029,5273100,-0.010123905,,,,,,,,,,,,,,,,,,,,,
2015-07-29,529,3752600,0.00564601,,,,,,,,,,,,,,,,,,,,,
2015-07-30,536.76001,3743100,0.014669206,,,,,,,,,,,,,,,,,,,,,
2015-07-31,536.150024,3025600,-0.001136422,,,,,,,,,,,,,,,,,,,,,
2015-08-03,535.030029,3014200,-0.002088958,,,,,,,,,,,,,,,,,,,,,
2015-08-04,531.900024,2934600,-0.005850148,,,,,,,,,,,,,,,,,,,,,
2015-08-05,537.01001,2889400,0.009607042,,,,,,,,,,,,,,,,,,,,,
2015-08-06,529.460022,3820500,-0.014059306,,,,,,,,,,,,,,,,,,,,,
2015-08-07,522.619995,3969200,-0.012918873,,,,,,,,,,,,,,,,,,,,,
2015-08-10,524,2615900,0.002640551,,,,,,,,,,,,,,,,,,,,,
2015-08-11,527.460022,2676600,0.006603095,,,,,,,,,,,,,,,,,,,,,
2015-08-12,525.909973,3962300,-0.002938704,,,,,,,,,,,,,,,,,,,,,
2015-08-13,529.659973,2895200,0.007130498,,,,,,,,,,,,,,,,,,,,,
2015-08-14,531.52002,1994800,0.003511776,,,,,,,,,,,,,,,,,,,,,
2015-08-17,535.219971,2581700,0.006961076,,,,,,,,,,,,,,,,,,,,,
2015-08-18,535.02002,2071300,-0.000373587,,,,,,,,,,,,,,,,,,,,,
2015-08-19,532.919983,2324000,-0.003925156,,,,,,,,,,,,,,,,,,,,,
2015-08-20,515.780029,4408000,-0.032162341,,,,,,,,,,,,,,,,,,,,,
2015-08-21,494.470001,6706500,-0.041316117,,,,,,,,,,,,,,,,,,,,,
2015-08-24,463.369995,10097600,-0.062895638,,,,,,,,,,,,,,,,,,,,,
2015-08-25,466.369995,5679300,0.006474308,,,,,,,,,,,,,,,,,,,,,
2015-08-26,500.769989,6358600,0.073761165,,,,,,,,,,,,,,,,,,,,,
2015-08-27,518.369995,6114500,0.035145888,,,,,,,,,,,,,,,,,,,,,
2015-08-28,518.01001,2746700,-0.000694456,,,,,,,,,,,,,,,,,,,,,
2015-08-31,512.890015,3002300,-0.009883969,,,,,,,,,,,,,,,,,,,,,
2015-09-01,496.540009,3864500,-0.031878191,,,,,,,,,,,,,,,,,,,,,
2015-09-02,510.549988,3707100,0.028215207,,,,,,,,,,,,,,,,,,,,,
2015-09-03,504.720001,3149700,-0.011419033,,,,,,,,,,,,,,,,,,,,,
2015-09-04,499,2692500,-0.011333018,,,,,,,,,,,,,,,,,,,,,
2015-09-08,517.539978,3810700,0.037154265,,,,,,,,,,,,,,,,,,,,,
2015-09-09,516.890015,4370700,-0.00125587,,,,,,,,,,,,,,,,,,,,,
2015-09-10,522.23999,2576000,0.010350316,,,,,,,,,,,,,,,,,,,,,
2015-09-11,529.440002,3227900,0.013786788,,,,,,,,,,,,,,,,,,,,,
2015-09-14,521.380005,3130200,-0.015223627,,,,,,,,,,,,,,,,,,,,,
2015-09-15,522.369995,2865900,0.001898788,,,,,,,,,,,,,,,,,,,,,
2015-09-16,527.390015,2252800,0.009610085,,,,,,,,,,,,,,,,,,,,,
2015-09-17,538.869995,4169500,0.021767534,,,,,,,,,,,,,,,,,,,,,
2015-09-18,540.26001,6160100,0.0025795,,,,,,,,,,,,,,,,,,,,,
2015-09-21,548.390015,3283300,0.015048319,,,,,,,,,,,,,,,,,,,,,
2015-09-22,538.400024,3841700,-0.018216945,,,,,,,,,,,,,,,,,,,,,
2015-09-23,536.070007,2237600,-0.004327669,,,,,,,,,,,,,,,,,,,,,
2015-09-24,533.75,3501000,-0.004327806,,,,,,,,,,,,,,,,,,,,,
2015-09-25,524.25,4031000,-0.017798595,,,,,,,,,,,,,,,,,,,,,
2015-09-28,504.059998,5434500,-0.038512164,,,,,,,,,,,,,,,,,,,,,
2015-09-29,496.070007,4457500,-0.01585127,,,,,,,,,,,,,,,,,,,,,
2015-09-30,511.890015,4004700,0.031890676,,,,,,,,,,,,,,,,,,,,,
2015-10-01,520.719971,3768500,0.017249713,,,,,,,,,,,,,,,,,,,,,
2015-10-02,532.539978,4597800,0.022699354,,,,,,,,,,,,,,,,,,,,,
2015-10-05,543.679993,3391400,0.020918645,,,,,,,,,,,,,,,,,,,,,
2015-10-06,537.47998,4502800,-0.011403791,,,,,,,,,,,,,,,,,,,,,
2015-10-07,541.940002,3812100,0.008298024,,,,,,,,,,,,,,,,,,,,,
2015-10-08,533.159973,4676400,-0.016201109,,,,,,,,,,,,,,,,,,,,,
2015-10-09,539.799988,3537400,0.012454076,,,,,,,,,,,,,,,,,,,,,
2015-10-12,550.190002,2776100,0.019247896,,,,,,,,,,,,,,,,,,,,,
2015-10-13,548.900024,2938000,-0.002344605,,,,,,,,,,,,,,,,,,,,,
2015-10-14,544.830017,3582100,-0.007414842,,,,,,,,,,,,,,,,,,,,,
2015-10-15,562.440002,4937000,0.03232198,,,,,,,,,,,,,,,,,,,,,
2015-10-16,570.76001,4315800,0.014792703,,,,,,,,,,,,,,,,,,,,,
2015-10-19,573.150024,4375400,0.004187424,,,,,,,,,,,,,,,,,,,,,
2015-10-20,560.880005,4346200,-0.021408041,,,,,,,,,,,,,,,,,,,,,
2015-10-21,555.77002,3343600,-0.009110656,,,,,,,,,,,,,,,,,,,,,
2015-10-22,563.909973,7779400,0.014646261,,,,,,,,,,,,,,,,,,,,,
2015-10-23,599.030029,10692700,0.062279544,,,,,,,,,,,,,,,,,,,,,
2015-10-26,608.609985,4269700,0.015992447,,,,,,,,,,,,,,,,,,,,,
2015-10-27,611.01001,3787100,0.003943453,,,,,,,,,,,,,,,,,,,,,
2015-10-28,617.099976,3926200,0.009967048,,,,,,,,,,,,,,,,,,,,,
2015-10-29,626.549988,3896000,0.015313583,,,,,,,,,,,,,,,,,,,,,
2015-10-30,625.900024,3874400,-0.00103737,,,,,,,,,,,,,,,,,,,,,
2015-11-02,628.349976,2816500,0.003914286,,,,,,,,,,,,,,,,,,,,,
2015-11-03,625.309998,3246900,-0.004838033,,,,,,,,,,,,,,,,,,,,,
2015-11-04,640.950012,4840500,0.025011617,,,,,,,,,,,,,,,,,,,,,
2015-11-05,655.650024,4723800,0.022934725,,,,,,,,,,,,,,,,,,,,,
2015-11-06,659.369995,4092200,0.005673714,,,,,,,,,,,,,,,,,,,,,
2015-11-09,655.48999,4048800,-0.005884412,,,,,,,,,,,,,,,,,,,,,
2015-11-10,659.679993,3489500,0.006392169,,,,,,,,,,,,,,,,,,,,,
2015-11-11,673.25,5387300,0.020570591,,,,,,,,,,,,,,,,,,,,,
2015-11-12,665.599976,4284700,-0.011362828,,,,,,,,,,,,,,,,,,,,,
2015-11-13,642.349976,6261100,-0.034930891,,,,,,,,,,,,,,,,,,,,,
2015-11-16,647.809998,7435900,0.008500073,,,,,,,,,,,,,,,,,,,,,
2015-11-17,643.299988,4320200,-0.006961933,,,,,,,,,,,,,,,,,,,,,
2015-11-18,663.539978,4469800,0.031462755,,,,,,,,,,,,,,,,,,,,,
2015-11-19,661.27002,4705200,-0.003420982,,,,,,,,,,,,,,,,,,,,,
2015-11-20,668.450012,3896100,0.010857882,,,,,,,,,,,,,,,,,,,,,
2015-11-23,678.98999,4385100,0.015767788,,,,,,,,,,,,,,,,,,,,,
2015-11-24,671.150024,4543400,-0.011546512,,,,,,,,,,,,,,,,,,,,,
2015-11-25,675.340027,2697900,0.00624302,,,,,,,,,,,,,,,,,,,,,
2015-11-27,673.26001,1966800,-0.003079955,,,,,,,,,,,,,,,,,,,,,
2015-11-30,664.799988,5693200,-0.012565757,,,,,,,,,,,,,,,,,,,,,
2015-12-01,679.059998,4751200,0.021450076,,,,,,,,,,,,,,,,,,,,,
2015-12-02,676.01001,4273500,-0.004491485,,,,,,,,,,,,,,,,,,,,,
2015-12-03,666.25,5064700,-0.014437671,,,,,,,,,,,,,,,,,,,,,
2015-12-04,672.640015,4534800,0.009591017,,,,,,,,,,,,,,,,,,,,,
2015-12-07,669.830017,3732800,-0.004177566,,,,,,,,,,,,,,,,,,,,,
2015-12-08,677.330017,3651900,0.011196871,,,,,,,,,,,,,,,,,,,,,
2015-12-09,664.789978,5158200,-0.018513928,,,,,,,,,,,,,,,,,,,,,
2015-12-10,662.320007,3455500,-0.003715416,,,,,,,,,,,,,,,,,,,,,
2015-12-11,640.150024,5474400,-0.03347322,,,,,,,,,,,,,,,,,,,,,
2015-12-14,657.909973,4329700,0.027743417,,,,,,,,,,,,,,,,,,,,,
2015-12-15,658.640015,4753400,0.001109638,,,,,,,,,,,,,,,,,,,,,
2015-12-16,675.77002,3964500,0.026008145,,,,,,,,,,,,,,,,,,,,,
2015-12-17,670.650024,3681600,-0.007576536,,,,,,,,,,,,,,,,,,,,,
2015-12-18,664.140015,6841300,-0.009707014,,,,,,,,,,,,,,,,,,,,,
2015-12-21,664.51001,3250900,0.000557104,,,,,,,,,,,,,,,,,,,,,
2015-12-22,663.150024,2667800,-0.0020466,,,,,,,,,,,,,,,,,,,,,
2015-12-23,663.700012,2722900,0.000829357,,,,,,,,,,,,,,,,,,,,,
2015-12-24,662.789978,1091200,-0.001371153,,,,,,,,,,,,,,,,,,,,,
2015-12-28,675.200012,3783600,0.018723931,,,,,,,,,,,,,,,,,,,,,
2015-12-29,693.969971,5735000,0.027799109,,,,,,,,,,,,,,,,,,,,,
2015-12-30,689.070007,3519000,-0.007060772,,,,,,,,,,,,,,,,,,,,,
2015-12-31,675.890015,3749600,-0.019127218,,,,,,,,,,,,,,,,,,,,,
2016-01-04,636.98999,9314500,-0.05755378,,,,,,,,,,,,,,,,,,,,,
2016-01-05,633.789978,5822600,-0.005023646,,,,,,,,,,,,,,,,,,,,,
2016-01-06,632.650024,5329200,-0.001798631,,,,,,,,,,,,,,,,,,,,,
2016-01-07,607.940002,7074900,-0.039057964,,,,,,,,,,,,,,,,,,,,,
2016-01-08,607.049988,5512900,-0.001463983,,,,,,,,,,,,,,,,,,,,,
2016-01-11,617.73999,4891600,0.017609756,,,,,,,,,,,,,,,,,,,,,
2016-01-12,617.890015,4724100,0.000242861,,,,,,,,,,,,,,,,,,,,,
2016-01-13,581.809998,7655200,-0.058392297,,,,,,,,,,,,,,,,,,,,,
2016-01-14,593,7238000,0.019233086,,,,,,,,,,,,,,,,,,,,,
2016-01-15,570.179993,7784500,-0.038482305,,,,,,,,,,,,,,,,,,,,,
2016-01-19,574.47998,4807200,0.007541455,,,,,,,,,,,,,,,,,,,,,
2016-01-20,571.77002,7966400,-0.00471724,,,,,,,,,,,,,,,,,,,,,
2016-01-21,575.02002,4952200,0.005684104,,,,,,,,,,,,,,,,,,,,,
2016-01-22,596.380005,5120100,0.037146507,,,,,,,,,,,,,,,,,,,,,
2016-01-25,596.530029,4396100,0.000251558,,,,,,,,,,,,,,,,,,,,,
2016-01-26,601.25,3765700,0.007912378,,,,,,,,,,,,,,,,,,,,,
2016-01-27,583.349976,5152900,-0.02977135,,,,,,,,,,,,,,,,,,,,,
2016-01-28,635.349976,14015200,0.089140314,,,,,,,,,,,,,,,,,,,,,
2016-01-29,587,14677600,-0.076099753,,,,,,,,,,,,,,,,,,,,,
2016-02-01,574.809998,6355100,-0.020766613,,,,,,,,,,,,,,,,,,,,,
2016-02-02,552.099976,6312000,-0.039508746,,,,,,,,,,,,,,,,,,,,,
2016-02-03,531.070007,10048700,-0.038090871,,,,,,,,,,,,,,,,,,,,,
2016-02-04,536.26001,6199100,0.009772729,,,,,,,,,,,,,,,,,,,,,
2016-02-05,502.130005,9708900,-0.063644509,,,,,,,,,,,,,,,,,,,,,
2016-02-08,488.100006,9825500,-0.027940969,,,,,,,,,,,,,,,,,,,,,
2016-02-09,482.070007,7077900,-0.012354024,,,,,,,,,,,,,,,,,,,,,
2016-02-10,490.480011,6786200,0.017445607,,,,,,,,,,,,,,,,,,,,,
2016-02-11,503.820007,7397400,0.027197838,,,,,,,,,,,,,,,,,,,,,
2016-02-12,507.079987,5384800,0.006470525,,,,,,,,,,,,,,,,,,,,,
2016-02-16,521.099976,5118500,0.027648476,,,,,,,,,,,,,,,,,,,,,
2016-02-17,534.099976,4824000,0.024947228,,,,,,,,,,,,,,,,,,,,,
2016-02-18,525,4735000,-0.017037964,,,,,,,,,,,,,,,,,,,,,
2016-02-19,534.900024,4974700,0.018857189,,,,,,,,,,,,,,,,,,,,,
2016-02-22,559.5,5566600,0.045989858,,,,,,,,,,,,,,,,,,,,,
2016-02-23,552.940002,4050800,-0.011724751,,,,,,,,,,,,,,,,,,,,,
2016-02-24,554.039978,6231700,0.001989323,,,,,,,,,,,,,,,,,,,,,
2016-02-25,555.150024,4525500,0.002003549,,,,,,,,,,,,,,,,,,,,,
2016-02-26,555.22998,4877000,0.000144026,,,,,,,,,,,,,,,,,,,,,
2016-02-29,552.52002,4145400,-0.004880788,,,,,,,,,,,,,,,,,,,,,
2016-03-01,579.039978,5038500,0.047998185,,,,,,,,,,,,,,,,,,,,,
2016-03-02,580.210022,4582200,0.002020662,,,,,,,,,,,,,,,,,,,,,
2016-03-03,577.48999,2741300,-0.004688013,,,,,,,,,,,,,,,,,,,,,
2016-03-04,575.140015,3416500,-0.004069291,,,,,,,,,,,,,,,,,,,,,
2016-03-07,562.799988,4926900,-0.021455692,,,,,,,,,,,,,,,,,,,,,
2016-03-08,560.26001,4730000,-0.00451311,,,,,,,,,,,,,,,,,,,,,
2016-03-09,559.469971,4377300,-0.001410129,,,,,,,,,,,,,,,,,,,,,
2016-03-10,558.929993,3919900,-0.00096516,,,,,,,,,,,,,,,,,,,,,
2016-03-11,569.609985,3771300,0.019107924,,,,,,,,,,,,,,,,,,,,,
2016-03-14,573.369995,3454200,0.006601025,,,,,,,,,,,,,,,,,,,,,
2016-03-15,577.02002,3876800,0.006365916,,,,,,,,,,,,,,,,,,,,,
2016-03-16,574.27002,3537700,-0.004765866,,,,,,,,,,,,,,,,,,,,,
2016-03-17,559.440002,5928100,-0.02582412,,,,,,,,,,,,,,,,,,,,,
2016-03-18,552.080017,7296900,-0.013155986,,,,,,,,,,,,,,,,,,,,,
2016-03-21,553.97998,5155700,0.003441463,,,,,,,,,,,,,,,,,,,,,
2016-03-22,560.47998,4000600,0.011733276,,,,,,,,,,,,,,,,,,,,,
2016-03-23,569.630005,3983700,0.016325338,,,,,,,,,,,,,,,,,,,,,
2016-03-24,582.950012,5185500,0.023383612,,,,,,,,,,,,,,,,,,,,,
2016-03-28,579.869995,3121500,-0.005283501,,,,,,,,,,,,,,,,,,,,,
2016-03-29,593.859985,4392600,0.02412608,,,,,,,,,,,,,,,,,,,,,
2016-03-30,598.690002,3890500,0.008133259,,,,,,,,,,,,,,,,,,,,,
2016-03-31,593.640015,2681800,-0.008435062,,,,,,,,,,,,,,,,,,,,,
2016-04-01,598.5,2917400,0.008186754,,,,,,,,,,,,,,,,,,,,,
2016-04-04,593.190002,2470800,-0.008872177,,,,,,,,,,,,,,,,,,,,,
2016-04-05,586.140015,2308900,-0.011884872,,,,,,,,,,,,,,,,,,,,,
2016-04-06,602.080017,2849900,0.027194871,,,,,,,,,,,,,,,,,,,,,
2016-04-07,591.429993,3189000,-0.017688719,,,,,,,,,,,,,,,,,,,,,
2016-04-08,594.599976,2591900,0.005359862,,,,,,,,,,,,,,,,,,,,,
2016-04-11,595.929993,2704300,0.002236827,,,,,,,,,,,,,,,,,,,,,
2016-04-12,603.169983,2641100,0.012149061,,,,,,,,,,,,,,,,,,,,,
2016-04-13,614.820007,4228300,0.019314661,,,,,,,,,,,,,,,,,,,,,
2016-04-14,620.75,3512100,0.009645088,,,,,,,,,,,,,,,,,,,,,
2016-04-15,625.890015,2887700,0.00828033,,,,,,,,,,,,,,,,,,,,,
2016-04-18,635.349976,4360900,0.015114414,,,,,,,,,,,,,,,,,,,,,
2016-04-19,627.900024,4055900,-0.011725745,,,,,,,,,,,,,,,,,,,,,
2016-04-20,632.98999,2609400,0.008106332,,,,,,,,,,,,,,,,,,,,,
2016-04-21,631,2596300,-0.003143794,,,,,,,,,,,,,,,,,,,,,
2016-04-22,620.5,5083900,-0.016640254,,,,,,,,,,,,,,,,,,,,,
2016-04-25,626.200012,2682900,0.00918616,,,,,,,,,,,,,,,,,,,,,
2016-04-26,616.880005,2521400,-0.014883435,,,,,,,,,,,,,,,,,,,,,
2016-04-27,606.570007,4068800,-0.016713134,,,,,,,,,,,,,,,,,,,,,
2016-04-28,602,7872600,-0.007534179,,,,,,,,,,,,,,,,,,,,,
2016-04-29,659.590027,10310700,0.095664497,,,,,,,,,,,,,,,,,,,,,
2016-05-02,683.849976,6578500,0.036780345,,,,,,,,,,,,,,,,,,,,,
2016-05-03,671.320007,4923400,-0.018322687,,,,,,,,,,,,,,,,,,,,,
2016-05-04,670.900024,4635500,-0.000625608,,,,,,,,,,,,,,,,,,,,,
2016-05-05,659.090027,4884100,-0.017603214,,,,,,,,,,,,,,,,,,,,,
2016-05-06,673.950012,4365300,0.022546214,,,,,,,,,,,,,,,,,,,,,
2016-05-09,679.75,3982200,0.008605962,,,,,,,,,,,,,,,,,,,,,
2016-05-10,703.070007,6105600,0.034306741,,,,,,,,,,,,,,,,,,,,,
2016-05-11,713.22998,7338200,0.01445087,,,,,,,,,,,,,,,,,,,,,
2016-05-12,717.929993,5048200,0.006589758,,,,,,,,,,,,,,,,,,,,,
2016-05-13,709.919983,4763400,-0.011157091,,,,,,,,,,,,,,,,,,,,,
2016-05-16,710.659973,5432900,0.001042357,,,,,,,,,,,,,,,,,,,,,
2016-05-17,695.27002,5121400,-0.02165586,,,,,,,,,,,,,,,,,,,,,
2016-05-18,697.450012,4283200,0.003135461,,,,,,,,,,,,,,,,,,,,,
2016-05-19,698.52002,3025600,0.001534172,,,,,,,,,,,,,,,,,,,,,
2016-05-20,702.799988,2916200,0.006127194,,,,,,,,,,,,,,,,,,,,,
2016-05-23,696.75,2595100,-0.008608407,,,,,,,,,,,,,,,,,,,,,
2016-05-24,704.200012,3033800,0.010692518,,,,,,,,,,,,,,,,,,,,,
2016-05-25,708.349976,3267700,0.005893161,,,,,,,,,,,,,,,,,,,,,
2016-05-26,714.909973,2446700,0.009260955,,,,,,,,,,,,,,,,,,,,,
2016-05-27,712.23999,2249200,-0.003734712,,,,,,,,,,,,,,,,,,,,,
2016-05-31,722.789978,3618300,0.014812406,,,,,,,,,,,,,,,,,,,,,
2016-06-01,719.440002,3263100,-0.004634785,,,,,,,,,,,,,,,,,,,,,
2016-06-02,728.23999,3026600,0.012231719,,,,,,,,,,,,,,,,,,,,,
2016-06-03,725.539978,3367300,-0.003707585,,,,,,,,,,,,,,,,,,,,,
2016-06-06,726.72998,2704800,0.00164016,,,,,,,,,,,,,,,,,,,,,
2016-06-07,723.73999,2732500,-0.004114307,,,,,,,,,,,,,,,,,,,,,
2016-06-08,726.640015,2223400,0.004006998,,,,,,,,,,,,,,,,,,,,,
2016-06-09,727.650024,2170300,0.001389972,,,,,,,,,,,,,,,,,,,,,
2016-06-10,717.909973,3425700,-0.013385626,,,,,,,,,,,,,,,,,,,,,
2016-06-13,715.23999,3352200,-0.003719106,,,,,,,,,,,,,,,,,,,,,
2016-06-14,719.299988,2506900,0.005676414,,,,,,,,,,,,,,,,,,,,,
2016-06-15,714.26001,2709400,-0.007006782,,,,,,,,,,,,,,,,,,,,,
2016-06-16,717.51001,3098000,0.004550164,,,,,,,,,,,,,,,,,,,,,
2016-06-17,706.390015,5897800,-0.015498035,,,,,,,,,,,,,,,,,,,,,
2016-06-20,714.01001,3677200,0.010787235,,,,,,,,,,,,,,,,,,,,,
2016-06-21,715.820007,2137500,0.002534974,,,,,,,,,,,,,,,,,,,,,
2016-06-22,710.599976,2260500,-0.007292379,,,,,,,,,,,,,,,,,,,,,
2016-06-23,722.080017,2825000,0.01615542,,,,,,,,,,,,,,,,,,,,,
2016-06-24,698.960022,7632500,-0.032018605,,,,,,,,,,,,,,,,,,,,,
2016-06-27,691.359985,5568000,-0.01087335,,,,,,,,,,,,,,,,,,,,,
2016-06-28,707.950012,4037000,0.023996221,,,,,,,,,,,,,,,,,,,,,
2016-06-29,715.599976,3070100,0.010805797,,,,,,,,,,,,,,,,,,,,,
2016-06-30,715.619995,2855100,2.79751E-05,,,,,,,,,,,,,,,,,,,,,
2016-07-01,725.679993,2920400,0.014057737,,,,,,,,,,,,,,,,,,,,,
2016-07-05,728.099976,2431400,0.00333478,,,,,,,,,,,,,,,,,,,,,
2016-07-06,737.609985,3938200,0.013061405,,,,,,,,,,,,,,,,,,,,,
2016-07-07,736.570007,2945800,-0.001409929,,,,,,,,,,,,,,,,,,,,,
2016-07-08,745.809998,3429200,0.01254462,,,,,,,,,,,,,,,,,,,,,
2016-07-11,753.780029,3195300,0.010686409,,,,,,,,,,,,,,,,,,,,,
2016-07-12,748.210022,5623700,-0.007389433,,,,,,,,,,,,,,,,,,,,,
2016-07-13,742.630005,4142300,-0.007457822,,,,,,,,,,,,,,,,,,,,,
2016-07-14,741.200012,2390500,-0.001925579,,,,,,,,,,,,,,,,,,,,,
2016-07-15,735.440002,3121400,-0.007771195,,,,,,,,,,,,,,,,,,,,,
2016-07-18,736.070007,2954900,0.000856637,,,,,,,,,,,,,,,,,,,,,
2016-07-19,739.950012,2216800,0.005271245,,,,,,,,,,,,,,,,,,,,,
2016-07-20,745.719971,2214000,0.007797769,,,,,,,,,,,,,,,,,,,,,
2016-07-21,744.429993,2317100,-0.001729842,,,,,,,,,,,,,,,,,,,,,
2016-07-22,744.859985,2277700,0.000577612,,,,,,,,,,,,,,,,,,,,,
2016-07-25,739.609985,2679300,-0.007048305,,,,,,,,,,,,,,,,,,,,,
2016-07-26,735.590027,2529700,-0.00543524,,,,,,,,,,,,,,,,,,,,,
2016-07-27,736.669983,2913100,0.001468149,,,,,,,,,,,,,,,,,,,,,
2016-07-28,752.609985,7617600,0.021637914,,,,,,,,,,,,,,,,,,,,,
2016-07-29,758.809998,6777100,0.008238016,,,,,,,,,,,,,,,,,,,,,
2016-08-01,767.73999,3578200,0.011768416,,,,,,,,,,,,,,,,,,,,,
2016-08-02,760.580017,3603300,-0.009326039,,,,,,,,,,,,,,,,,,,,,
2016-08-03,754.640015,3581500,-0.007809832,,,,,,,,,,,,,,,,,,,,,
2016-08-04,760.77002,3178200,0.008123085,,,,,,,,,,,,,,,,,,,,,
2016-08-05,765.97998,2704400,0.006848272,,,,,,,,,,,,,,,,,,,,,
2016-08-08,766.559998,1986300,0.000757223,,,,,,,,,,,,,,,,,,,,,
2016-08-09,768.309998,1876100,0.002282926,,,,,,,,,,,,,,,,,,,,,
2016-08-10,768.559998,1604300,0.000325389,,,,,,,,,,,,,,,,,,,,,
2016-08-11,771.23999,2019700,0.00348703,,,,,,,,,,,,,,,,,,,,,
2016-08-12,772.559998,1563300,0.00171154,,,,,,,,,,,,,,,,,,,,,
2016-08-15,768.48999,2118500,-0.00526821,,,,,,,,,,,,,,,,,,,,,
2016-08-16,764.039978,1604600,-0.005790592,,,,,,,,,,,,,,,,,,,,,
2016-08-17,764.630005,1891100,0.000772246,,,,,,,,,,,,,,,,,,,,,
2016-08-18,764.460022,1458800,-0.000222308,,,,,,,,,,,,,,,,,,,,,
2016-08-19,757.309998,2343200,-0.009353038,,,,,,,,,,,,,,,,,,,,,
2016-08-22,759.47998,1679300,0.002865381,,,,,,,,,,,,,,,,,,,,,
2016-08-23,762.450012,1524100,0.003910613,,,,,,,,,,,,,,,,,,,,,
2016-08-24,757.25,1744100,-0.006820135,,,,,,,,,,,,,,,,,,,,,
2016-08-25,759.219971,1623000,0.00260148,,,,,,,,,,,,,,,,,,,,,
2016-08-26,769,2776800,0.01288168,,,,,,,,,,,,,,,,,,,,,
2016-08-29,771.289978,2198600,0.002977865,,,,,,,,,,,,,,,,,,,,,
2016-08-30,767.580017,1709200,-0.004810073,,,,,,,,,,,,,,,,,,,,,
2016-08-31,769.159973,1633800,0.00205836,,,,,,,,,,,,,,,,,,,,,
2016-09-01,770.619995,1792300,0.001898203,,,,,,,,,,,,,,,,,,,,,
2016-09-02,772.440002,2181800,0.002361744,,,,,,,,,,,,,,,,,,,,,
2016-09-06,788.869995,3719800,0.021270251,,,,,,,,,,,,,,,,,,,,,
2016-09-07,784.47998,2424600,-0.005564941,,,,,,,,,,,,,,,,,,,,,
2016-09-08,784.059998,2030500,-0.000535364,,,,,,,,,,,,,,,,,,,,,
2016-09-09,760.140015,4257300,-0.030507848,,,,,,,,,,,,,,,,,,,,,
2016-09-12,771.48999,3124700,0.014931427,,,,,,,,,,,,,,,,,,,,,
2016-09-13,761.01001,3117200,-0.013584078,,,,,,,,,,,,,,,,,,,,,
2016-09-14,761.090027,2523000,0.000105146,,,,,,,,,,,,,,,,,,,,,
2016-09-15,769.690002,3034000,0.01129955,,,,,,,,,,,,,,,,,,,,,
2016-09-16,778.52002,5499200,0.011472174,,,,,,,,,,,,,,,,,,,,,
2016-09-19,775.099976,2297200,-0.004393007,,,,,,,,,,,,,,,,,,,,,
2016-09-20,780.219971,1937200,0.006605593,,,,,,,,,,,,,,,,,,,,,
2016-09-21,789.73999,2718600,0.012201712,,,,,,,,,,,,,,,,,,,,,
2016-09-22,804.700012,4078900,0.018942971,,,,,,,,,,,,,,,,,,,,,
2016-09-23,805.75,2353500,0.001304819,,,,,,,,,,,,,,,,,,,,,
2016-09-26,799.159973,2651400,-0.008178749,,,,,,,,,,,,,,,,,,,,,
2016-09-27,816.109985,3819600,0.021209786,,,,,,,,,,,,,,,,,,,,,
